Date,Description,Amount,Category
08-09-2024,"UPI/P2M/425295910356/MUNISAMY
PUNNIYAMURTH/Paymen/Yes Bank Ltd",103.0,Others
08-09-2024,"UPI/P2M/425274010295/R GAYATHRI
/Paymen/Yes Bank Ltd",35.0,Others
09-09-2024,"UPI/P2M/425377626130/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
09-09-2024,"UPI/P2M/425305943178/PARASURAMAN
MUNISAMY /Paymen/Yes Bank Ltd",20.0,Others
09-09-2024,"UPI/P2M/425372133263/Coursera Inc
/Paymen/Yes Bank Ltd",1172.0,Others
09-09-2024,"UPI/P2M/425360178045/Airtel
/Prepai/Yes Bank Ltd",549.0,Others
09-09-2024,"UPI/P2A/425310280293/Mr. MAHENDIRAN  M
/Paymen/Central Bank Of Indi",140.0,Others
09-09-2024,"UPI/P2M/425330086477/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",15.0,Others
09-09-2024,"UPI/P2M/425322207114/Moneylicious
Securiti/Pay vi/ICICI Bank",20000.0,Others
09-09-2024,"UPI/P2M/425333730196/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",108.0,Others
09-09-2024,"UPI/P2M/425311677584/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",20.0,Others
09-09-2024,"UPI/P2A/461956821479/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",110.0,Others
09-09-2024,"UPI/P2A/461940501256/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",59.0,Others
09-09-2024,"UPI/P2A/461922192612/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",59.0,Others
09-09-2024,"UPI/P2A/461948625168/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",200.0,Others
09-09-2024,"UPI/P2M/425417496227/ASTROTALK
SERVICES PR/astrot/HDFC BANK LTD",118.0,Others
10-09-2024,"UPI/P2M/425491728418/PARASURAMAN
MUNISAMY /Paymen/Yes Bank Ltd",50.0,Others
10-09-2024,"UPI/P2M/425427189134/Spotify I/ICICI
Ban/MandateR//P2V/",59.0,Others
10-09-2024,"UPI/P2M/425484829831/MUNISAMY
PUNNIYAMURTH/Paymen/Yes Bank Ltd",20.0,Others
11-09-2024,"UPI/P2M/425530950054/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
11-09-2024,"UPI/P2M/425565106008/PUNNIYAMUTHY M
BRANCH/Paymen/City Union Bank",100.0,Others
11-09-2024,"UPI/P2M/425522837031/BharatPe Merchant
/Pay to/YesBank_Yespay",50.0,Others
11-09-2024,"UPI/P2M/425535126856/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
11-09-2024,"UPI/P2M/425582943711/ARASAN CATERERS
AND C/Paymen/Yes Bank Ltd",108.0,Others
11-09-2024,"UPI/P2M/425582906158/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
11-09-2024,"UPI/P2M/425558342723/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",40.0,Others
11-09-2024,"UPI/P2M/425513853315/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",44.0,Others
11-09-2024,"ECOM PUR/Chess.com Che/800-
3182827/110924/15:54/425515214920",3401.79,Others
11-09-2024,Non-Maint Avg bal chgs Jul2024,600.0,Others
11-09-2024,GST @18% on MAB Charge,108.0,Others
12-09-2024,"UPI/P2M/425652121688/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
12-09-2024,"UPI/P2M/425620358014/MC DONALDS
/Paymen/HDFC BANK LTD",560.01,Others
12-09-2024,"UPI/P2A/462243641329/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",99.0,Others
12-09-2024,"UPI/P2A/462274220009/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",177.0,Others
12-09-2024,"UPI/P2M/425654965890/ASTROTALK
SERVICES PR/astrot/HDFC BANK LTD",118.0,Others
12-09-2024,"UPI/P2A/462291952596/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",59.0,Others
12-09-2024,"UPI/P2A/462293067694/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",177.0,Others
12-09-2024,"UPI/P2A/425675339184/DEVANSHI ARYA
/Paymen/HDFC BANK LTD",45.0,Others
12-09-2024,"UPI/P2M/425687865514/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
12-09-2024,"UPI/P2M/425665306405/PARASURAMAN
MUNISAMY /Paymen/Yes Bank Ltd",125.0,Others
12-09-2024,"UPI/P2M/425611918322/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",20.0,Others
12-09-2024,"UPI/P2M/462285845593/J  SWAPNA
/Paymen/Yes Bank Ltd",78.0,Others
13-09-2024,"UPI/P2M/425758815119/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
13-09-2024,"UPI/P2M/425735986802/100012910/Axis
Bank/CHANNEL/OTH",14980.0,Others
13-09-2024,"UPI/P2M/425733966448/One97 Communications
/Paymen/Yes Bank Ltd",40.0,Others
13-09-2024,"UPI/P2M/425794276505/PUNNIYAMUTHY M
/Paymen/City Union Bank",40.0,Others
13-09-2024,"UPI/P2M/425735452943/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
13-09-2024,"UPI/P2M/425704487181/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",68.0,Others
14-09-2024,"UPI/P2M/425849178237/Google/Axis
Bank/MandateE//P2V/",49.0,Others
14-09-2024,"UPI/P2A/462417350246/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",74.0,Others
14-09-2024,"UPI/P2M/425877957602/Vellore Institute of
/UPIInt/Axis Bank Ltd.",4.0,Others
14-09-2024,"UPI/P2M/425879626750/PARASURAMAN
MUNISAMY /Paymen/Yes Bank Ltd",125.0,Others
14-09-2024,"UPI/P2M/425824074750/Google India Digital
/Paymen/Axis Bank Ltd.",29.0,Others
15-09-2024,"UPI/P2M/425986247367/R GAYATHRI
/Paymen/Yes Bank Ltd",35.0,Others
15-09-2024,"UPI/P2M/425900880229/IRCTC Web UPI
/Paymen/Yes Bank Ltd",579.05,Travel
15-09-2024,"UPI/P2M/425940126797/IRCTC CF
/IRCTC/HDFC BANK LTD",904.05,Travel
15-09-2024,"UPI/P2M/462571756051/J  SWAPNA
/Paymen/Yes Bank Ltd",117.0,Others
15-09-2024,"UPI/P2M/462545320998/J  SWAPNA
/Paymen/Yes Bank Ltd",97.0,Others
15-09-2024,"UPI/P2A/425975313623/AVANTIKA KESHAV
DUSA /Paymen/ICICI Bank",56.0,Others
16-09-2024,"UPI/P2M/426011183556/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",20.0,Others
16-09-2024,"UPI/P2M/426068752192/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",40.0,Others
16-09-2024,"UPI/P2M/426049083189/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",135.0,Others
16-09-2024,"UPI/P2M/426005582522/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",20.0,Others
16-09-2024,"UPI/P2M/426021425532/NETFLIX C/HDFC
BANK/Monthly//P2V/",499.0,Others
17-09-2024,"UPI/P2M/426130344476/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",20.0,Others
17-09-2024,"UPI/P2M/462748240354/Myntra Designs Pvt
Lt/Paymen/Axis Bank Ltd.",1538.0,Shopping
18-09-2024,"UPI/P2M/426285180789/BharatPe Merchant
/Pay to/YesBank_Yespay",50.0,Others
18-09-2024,"UPI/P2M/426242598025/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",40.0,Others
18-09-2024,"UPI/P2M/462804865622/LEEWAYS
INTEGRATED SE/Paymen/Yes Bank Ltd",78.0,Others
19-09-2024,"UPI/P2M/426337513244/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
19-09-2024,"UPI/P2M/426380384299/PARASURAMAN
MUNISAMY /Paymen/Yes Bank Ltd",125.0,Others
19-09-2024,"UPI/P2M/426332188900/IDP EDUCATION
INDIA P/101989/HDFC BANK LTD",17000.0,Others
19-09-2024,"UPI/P2M/426393869523/Google/Axis
Bank/MandateE//P2V/",349.0,Others
19-09-2024,"UPI/P2M/426336518080/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",65.0,Others
19-09-2024,"UPI/P2M/426336425360/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",20.0,Others
19-09-2024,"UPI/P2M/426358730632/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",40.0,Others
19-09-2024,"POS/GOOGLE PLAY SER
C/2240920005/190924/15:17/426315058714",130.0,Others
20-09-2024,"UPI/P2A/463046198534/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",58.16,Others
20-09-2024,"UPI/P2A/463051293104/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",59.0,Others
20-09-2024,"UPI/P2M/426481646692/AstroTalk
/Paymen/Yes Bank Ltd",59.0,Others
20-09-2024,"UPI/P2M/426439944704/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
20-09-2024,"UPI/P2M/463001274593/Ms SELVARANI  S
/Paymen/Yes Bank Ltd",20.0,Others
20-09-2024,"UPI/P2M/426421107496/R GAYATHRI
/Paymen/Yes Bank Ltd",40.0,Others
20-09-2024,"UPI/P2A/426460582353/Mr. MAHENDIRAN  M
/Paymen/Central Bank Of Indi",150.0,Others
20-09-2024,"UPI/P2A/426457897230/NAYANA RAMESH
/UPI/HDFC BANK LTD",160.0,Others
20-09-2024,"UPI/P2M/426492131483/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
20-09-2024,"UPI/P2M/426431640659/Airtel
/Prepai/Yes Bank Ltd",509.0,Others
21-09-2024,"UPI/P2M/426512129858/Dominos Pizza
/Paymen/Yes Bank Ltd",641.0,Food & Dining
21-09-2024,"UPI/P2A/426553424791/Mrs Varri Shruthika
T/Paymen/Indian Bank",70.0,Others
22-09-2024,"UPI/P2M/426605125976/064101250/Kotak
Mah/CHANNEL/OTH",14080.0,Others
22-09-2024,IMPS Chrgs Incl GST,17.7,Others
22-09-2024,POS Decline Chrgs Incl GST,59.0,Others
22-09-2024,"UPI/P2A/426659516014/Mr Chirag
/Paymen/Indian Bank",705.0,Others
22-09-2024,"UPI/P2M/426675580488/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",70.0,Others
22-09-2024,"UPI/P2M/426688360678/IITR GATE 2025
/Paymen/ICICI Bank",900.0,Others
23-09-2024,"UPI/P2M/426703893520/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
23-09-2024,"UPI/P2M/426740205171/Blue Dart Express
Ltd/Paymen/ICICI Bank",2995.0,Others
23-09-2024,"UPI/P2M/426750208121/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
23-09-2024,"UPI/P2M/426705934771/MUNISAMY
PUNNIYAMURTH/Paymen/Yes Bank Ltd",145.0,Others
23-09-2024,"UPI/P2M/426725473622/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
23-09-2024,"UPI/P2M/426762588091/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
23-09-2024,"UPI/P2M/426761510101/R GAYATHRI
/Paymen/Yes Bank Ltd",20.0,Others
23-09-2024,"UPI/P2M/426778767760/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",54.0,Others
23-09-2024,"UPI/P2M/426743879754/IRCTC Web UPI
/Paymen/Yes Bank Ltd",2324.5,Travel
23-09-2024,"UPI/P2M/463373433218/LEEWAYS
INTEGRATED SE/Paymen/Yes Bank Ltd",100.0,Others
23-09-2024,"UPI/P2A/426747495213/DEVANSHI ARYA
/Paymen/HDFC BANK LTD",35.0,Others
24-09-2024,"UPI/P2M/426876902261/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
24-09-2024,"UPI/P2M/426845503693/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
24-09-2024,"UPI/P2A/426896626715/DEVANSHI ARYA
/Paymen/HDFC BANK LTD",20.0,Others
24-09-2024,"UPI/P2A/463493525448/SAKSHI MISHRA
/Paymen/Axis Bank Ltd.",1000.0,Others
25-09-2024,"UPI/P2M/426942252250/AMAZON SELLER
SERVICE/Paymen/HDFC BANK LTD",299.0,Shopping
25-09-2024,"UPI/P2M/426915373233/Vellore Institute of /Pay
to/ICICI Bank",8.05,Others
25-09-2024,"UPI/P2M/426947418979/PARASURAMAN
MUNISAMY /Paymen/Yes Bank Ltd",92.0,Others
25-09-2024,"UPI/P2M/426978367070/IRCTCRazorpay
/Paymen/ICICI Bank",1689.95,Travel
25-09-2024,"UPI/P2M/463591880636/LEEWAYS
INTEGRATED SE/Paymen/Yes Bank Ltd",270.0,Others
26-09-2024,"UPI/P2M/427069637451/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
26-09-2024,"UPI/P2M/427022968626/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
26-09-2024,"UPI/P2M/427079560252/R GAYATHRI
/Paymen/Yes Bank Ltd",35.0,Others
26-09-2024,"UPI/P2M/427035306968/Blue Dart Express
Ltd/Paymen/ICICI Bank",491.0,Others
26-09-2024,"UPI/P2M/427062359499/Blue Dart Express
Ltd/Paymen/ICICI Bank",5893.0,Others
26-09-2024,"UPI/P2M/427010145042/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
26-09-2024,"UPI/P2M/427089651323/PARASURAMAN
MUNISAMY /Paymen/Yes Bank Ltd",100.0,Others
26-09-2024,"UPI/P2M/427021520731/One97 Communications
/UPI/Yes Bank Ltd",20.0,Others
26-09-2024,"UPI/P2M/427006783264/ALL MART
/Paymen/Yes Bank Ltd",1369.0,Others
26-09-2024,"UPI/P2M/427042288701/Amazon Pay           /You
ar/Axis Bank Ltd.",272.02,Shopping
27-09-2024,"UPI/P2M/463755162690/vastravilla.website
/Paymen/Yes Bank Ltd",457.0,Others
27-09-2024,"UPI/P2M/427166922422/M S SRI SUKI
PHARMACY/Paymen/ICICI Bank",85.0,Healthcare
27-09-2024,"UPI/P2M/427106304315/PARASURAMAN
MUNISAMY /Paymen/Yes Bank Ltd",58.0,Others
27-09-2024,"UPI/P2M/427198383993/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",20.0,Others
27-09-2024,"UPI/P2A/427164278814/AVANTIKA KESHAV
DUSA /Paymen/ICICI Bank",600.0,Others
28-09-2024,"UPI/P2M/427249435915/R GAYATHRI
/Paymen/Yes Bank Ltd",20.0,Others
28-09-2024,"UPI/P2M/463824540044/TN 07 DB 7413
/Paymen/Yes Bank Ltd",150.0,Others
28-09-2024,"UPI/P2A/427268296910/Mr. MAHENDIRAN  M
/Paymen/Central Bank Of Indi",120.0,Others
28-09-2024,"UPI/P2M/427255689164/R GAYATHRI
/Paymen/Yes Bank Ltd",15.0,Others
28-09-2024,"UPI/P2M/427252903618/PARASURAMAN
MUNISAMY /Paymen/Yes Bank Ltd",45.0,Others
29-09-2024,"UPI/P2M/427301230203/QUADRILLION
FINANCE P/Payvia/Axis Bank Ltd.",2108.45,Others
29-09-2024,"UPI/P2A/427379354933/DEVANSHI ARYA
/Paymen/HDFC BANK LTD",1749.0,Others
29-09-2024,"UPI/P2M/427309950772/IRCTC
/collec/ICICI Bank",1674.95,Travel
29-09-2024,"UPI/P2M/427329707585/MUNISAMY
PUNNIYAMURTH/Paymen/Yes Bank Ltd",45.0,Others
29-09-2024,"UPI/P2M/427319386753/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",70.0,Others
30-09-2024,"UPI/P2A/427468770781/AVANTIKA KESHAV
DUSA /Paymen/ICICI Bank",800.0,Others
30-09-2024,"UPI/P2M/427462596540/PARASURAMAN
MUNISAMY /Paymen/Yes Bank Ltd",72.0,Others
30-09-2024,"UPI/P2A/427462533390/Mr. MAHENDIRAN  M
/Paymen/Central Bank Of Indi",180.0,Others
30-09-2024,"UPI/P2M/427469978215/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",65.0,Others
30-09-2024,"UPI/P2M/427417598459/Google/Axis
Bank/MandateE//P2V/",290.0,Others
30-09-2024,"UPI/P2A/427400253288/RUSHABH MEHTA
/Paymen/HDFC BANK LTD",764.0,Others
01-10-2024,"UPI/P2M/427512866092/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
01-10-2024,"UPI/P2M/464184289162/Make My Trip
/Paymen/Axis Bank Ltd.",1764.0,Others
01-10-2024,"UPI/P2M/427550705492/R GAYATHRI
/Paymen/Yes Bank Ltd",30.0,Others
01-10-2024,"UPI/P2M/427589489773/R GAYATHRI
/Paymen/Yes Bank Ltd",10.0,Others
01-10-2024,"UPI/P2M/427504094045/Mr GOPI KRISHNAN T
R /Zomato/Yes Bank Ltd",106.0,Others
01-10-2024,"UPI/P2M/427554528143/Makemytrip India Pvt
/UPIInt/HDFC BANK LTD",1232.0,Others
01-10-2024,"UPI/P2M/427592089956/IRCTC
/Paymen/ICICI Bank",101.8,Travel
01-10-2024,"UPI/P2M/427578019859/Indigo
/JFTWE9/Axis Bank Ltd.",7142.0,Others
01-10-2024,"UPI/P2A/427515996727/RUSHABH MEHTA
/Paymen/HDFC BANK LTD",500.0,Others
01-10-2024,"UPI/P2A/427567243304/CHAITANYA
KANDPAL    /UPI/HDFC BANK LTD",360.0,Others
02-10-2024,"UPI/P2M/427623359277/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",20.0,Others
02-10-2024,"UPI/P2A/464242417843/DEEPALI  MISHRA
/Paymen/State Bank Of India",125.0,Others
02-10-2024,"UPI/P2A/464220523801/DEEPALI  MISHRA
/Paymen/State Bank Of India",7428.0,Others
02-10-2024,"UPI/P2A/464294327780/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",236.0,Others
02-10-2024,"UPI/P2A/464227615193/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",118.0,Others
02-10-2024,"UPI/P2A/464267887301/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",118.0,Others
02-10-2024,"UPI/P2M/427643373999/Pandit Ji
/Payvia/Airtel Payments Bank",118.0,Others
02-10-2024,"UPI/P2M/427792707815/Pandit Ji
/Payvia/Airtel Payments Bank",118.0,Others
02-10-2024,"UPI/P2M/464398125115/NETMEDS
/Paymen/Yes Bank Ltd",3090.93,Others
03-10-2024,"UPI/P2M/464399960463/Chennai Metro Rail
Li/Paymen/Axis Bank Ltd.",96.0,Others
03-10-2024,"UPI/P2M/427703425990/CHENNAI METRO
RAIL LT/Pay/ICICI Bank",96.0,Others
03-10-2024,"UPI/P2A/427701419136/CHAITANYA
KANDPAL    /Paymen/HDFC BANK LTD",178.0,Others
03-10-2024,"UPI/P2A/427706610635/VIJAYAMMA
/Paymen/Federal Bank",181.0,Others
03-10-2024,"UPI/P2A/427766662545/PERAMAIYAN
/UPI/Punjab National Bank",147.0,Others
03-10-2024,"UPI/P2M/427783357034/Blinkit
/Blinki/Yes Bank Ltd",184.0,Others
04-10-2024,"UPI/P2A/427868010655/RUSHABH MEHTA
/Paymen/HDFC BANK LTD",1479.0,Others
04-10-2024,"UPI/P2M/464425987308/Chennai Metro Rail
Li/Paymen/Axis Bank Ltd.",48.0,Others
04-10-2024,"UPI/P2A/427812667329/RUSHABH MEHTA
/Paymen/HDFC BANK LTD",1726.0,Others
04-10-2024,"UPI/P2M/464441580806/Chennai Metro Rail
Li/Paymen/Axis Bank Ltd.",48.0,Others
04-10-2024,"UPI/P2M/464412856358/Chennai Metro Rail
Li/Paymen/Axis Bank Ltd.",32.0,Others
04-10-2024,"UPI/P2A/427856973885/ANBU MANI A
/Paymen/State Bank Of India",54.0,Others
04-10-2024,"UPI/P2M/427846980923/WESTSIDE
/Genera/HDFC BANK LTD",1398.0,Others
04-10-2024,"UPI/P2M/427809876476/WESTSIDE
/Genera/HDFC BANK LTD",6.0,Others
04-10-2024,"UPI/P2M/427822915898/GOKALDAS
INTIMATEWEAR/Paymen/ICICI Bank",4877.05,Others
04-10-2024,"UPI/P2A/427847111458/CHANDRU K
/Paymen/Canara Bank",96.0,Others
04-10-2024,"UPI/P2M/464445091170/Chennai Metro Rail
Li/Paymen/Axis Bank Ltd.",32.0,Others
04-10-2024,"UPI/P2A/464431665767/DEEPALI  MISHRA
/Paymen/State Bank Of India",21000.0,Others
05-10-2024,"UPI/P2M/427920110458/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
05-10-2024,"UPI/P2M/427911689330/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
05-10-2024,"UPI/P2A/427915375223/DEVENDRA SINGH
RANA  /Paymen/ICICI Bank",21000.0,Others
05-10-2024,"UPI/P2M/464500736000/Myntra Designs Pvt
Lt/Paymen/Axis Bank Ltd.",1802.0,Shopping
05-10-2024,"UPI/P2M/427976910105/PUNNIYAMUTHY M
BRANCH/Paymen/City Union Bank",15.0,Others
05-10-2024,"UPI/P2M/427995265390/PUNNIYAMUTHY M
BRANCH/Paymen/City Union Bank",30.0,Others
05-10-2024,"UPI/P2M/427923341386/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
05-10-2024,"UPI/P2M/427938487611/PUNNIYAMUTHY M
/Paymen/City Union Bank",125.0,Others
05-10-2024,"UPI/P2M/427959194942/ZOMATO LIMITED
/UPIInt/ICICI Bank",681.0,Others
06-10-2024,"UPI/P2A/464637070344/KULDEEP
SHRIVASTAVA /Paymen/State Bank Of India",5000.0,Others
06-10-2024,"UPI/P2A/464600314102/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",860.0,Others
06-10-2024,"UPI/P2M/464691481224/EVERSUB INDIA
PRIVATE/Paymen/Yes Bank Ltd",816.0,Others
06-10-2024,HDFC Balanced A/121388888/HGFD,250000.0,Others
06-10-2024,"UPI/P2M/428048389764/Moneylicious
Securiti/Pay vi/ICICI Bank",87977.0,Others
07-10-2024,"UPI/P2M/428192773682/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
07-10-2024,"UPI/P2M/428131124250/JM GENERAL STORE
/Paymen/Yes Bank Ltd",35.0,Others
07-10-2024,"UPI/P2M/428118873793/Amazon India         /You
ar/Amazon RBL",1897.0,Shopping
07-10-2024,"UPI/P2M/428142961679/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",80.0,Others
07-10-2024,"UPI/P2M/428132921137/PUNNIYAMUTHY M
/Paymen/City Union Bank",40.0,Others
07-10-2024,"UPI/P2M/428145355574/R GAYATHRI
/Paymen/Yes Bank Ltd",130.0,Others
07-10-2024,"UPI/P2M/428112834247/AMAZON/Amazon
RB/Amazon P//P2V/",799.0,Shopping
08-10-2024,"UPI/P2A/464803631582/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",118.0,Others
08-10-2024,"UPI/P2A/464832170774/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",59.0,Others
08-10-2024,"UPI/P2A/464816928626/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",236.0,Others
08-10-2024,"UPI/P2A/464844461386/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",59.0,Others
08-10-2024,"UPI/P2M/428210564933/H and M HENNES and
MA/Payvia/ICICI Bank",1428.0,Others
08-10-2024,"UPI/P2M/428219408758/MUNISAMY
PUNNIYAMURTH/Paymen/Yes Bank Ltd",60.0,Others
08-10-2024,"UPI/P2M/428268515169/R GAYATHRI
/Paymen/Yes Bank Ltd",35.0,Others
08-10-2024,"UPI/P2A/464868116940/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",118.0,Others
08-10-2024,"UPI/P2A/464861252858/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",118.0,Others
08-10-2024,"UPI/P2A/464813560560/DEEPALI MISHRA
/Top-up/Axis Bank Ltd.",118.0,Others
08-10-2024,"UPI/P2A/428235750605/AVANTIKA KESHAV
DUSA /Paymen/ICICI Bank",80.0,Others
08-10-2024,"UPI/P2A/428201203309/NAYANA RAMESH
/UPI/HDFC BANK LTD",60.0,Others
09-10-2024,"UPI/P2M/428310267261/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
09-10-2024,"UPI/P2M/428370845054/ALL MART
/Paymen/Yes Bank Ltd",155.0,Others
09-10-2024,"UPI/P2M/428317539107/ALL MART
/Paymen/Yes Bank Ltd",20.0,Others
09-10-2024,"UPI/P2M/428315362852/THE HIGH JOINT
VELLOR/Paymen/Axis Bank Ltd.",230.0,Others
09-10-2024,"UPI/P2M/428328836158/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
09-10-2024,"UPI/P2M/428393366108/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
09-10-2024,"UPI/P2M/428322900188/Airtel Payments Bank
/Prepai/INDUSIND BANK",549.0,Others
09-10-2024,"UPI/P2M/428343583846/R GAYATHRI
/Paymen/Yes Bank Ltd",90.0,Others
09-10-2024,"UPI/P2M/428310150864/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",20.0,Others
09-10-2024,"UPI/P2M/464927176779/LEEWAYS
INTEGRATED SE/Paymen/Yes Bank Ltd",75.0,Others
10-10-2024,"UPI/P2M/428482665266/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
10-10-2024,"UPI/P2M/428488619901/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
10-10-2024,"UPI/P2A/428440547805/RUSHABH MEHTA
/Paymen/HDFC BANK LTD",394.0,Others
10-10-2024,"UPI/P2M/428467144742/Spotify I/ICICI
Ban/MandateR//P2V/",59.0,Others
10-10-2024,"UPI/P2M/428450233384/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",20.0,Others
11-10-2024,Axis Growth Opp/122199843/OGGP,5000.0,Others
11-10-2024,ICICI Prudential/122207549/P11,5000.0,Others
11-10-2024,"UPI/P2M/428558078603/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",20.0,Others
11-10-2024,"UPI/P2M/428585969891/Delhivery Limited
/Paymen/Yes Bank Ltd",2127.0,Others
11-10-2024,"UPI/P2M/428538337051/Vellore Institute of
/UPI/ICICI Bank",15.09,Others
11-10-2024,"UPI/P2M/428537718916/FOOD COURT
/Paymen/Yes Bank Ltd",471.0,Food & Dining
11-10-2024,"UPI/P2M/428580905413/IRCTCRazorpay
/Paymen/ICICI Bank",784.05,Travel
11-10-2024,"UPI/P2M/428572689958/Interglobe aviation
l/JFTWE3/ICICI Bank",8108.0,Others
12-10-2024,"UPI/P2A/428682643058/S DILEEP SAI
/Paymen/Karur Vysya Bank",508.0,Others
12-10-2024,"UPI/P2M/428693684475/THE HIGH JOINT
VELLOR/Paymen/Axis Bank Ltd.",460.0,Others
12-10-2024,"UPI/P2M/428718426733/Amazon Pay           /You
ar/Axis Bank Ltd.",1671.0,Shopping
13-10-2024,"UPI/P2M/428739488326/PARASURAMAN
MUNISAMY /Paymen/Yes Bank Ltd",180.0,Others
14-10-2024,"UPI/P2M/428878855014/PUNNIYAMUTHY M
/Paymen/City Union Bank",40.0,Others
14-10-2024,"UPI/P2M/428867986874/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
14-10-2024,"UPI/P2M/428845928675/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
14-10-2024,"UPI/P2M/428874129609/MUNISAMY
PUNNIYAMURTH/Paymen/Yes Bank Ltd",125.0,Others
14-10-2024,"UPI/P2M/692884582884/Google/Axis
Bank/MandateE//P2V/",49.0,Others
14-10-2024,"UPI/P2M/428814737977/Mr Murali Dharan K
/Paymen/Yes Bank Ltd",20.0,Others
15-10-2024,"UPI/P2M/428982898680/Indian Railways
Cater/Paymen/Airtel Payments Bank",359.05,Others
15-10-2024,"UPI/P2M/428963583260/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
15-10-2024,"UPI/P2M/428992895741/ARASAN CATERERS
AND C/Paymen/Yes Bank Ltd",84.0,Others
15-10-2024,"UPI/P2M/428928935384/One97 Communications
/Paymen/Yes Bank Ltd",20.0,Others
